LEMMA,TAG,SENTENCE,,
konungur,nkee,Gerðu þeir þá sendimenn upp til Hólmgarðs á fund Jarisleifs konungs með þeim orðsendingum að þeir buðu Magnúsi syni Ólafs konungs hins helga að taka við honum og fylgja honum til Noregs og veita honum styrk til,konungs,að hann næði föðurleifð sinni og halda hann til konungs yfir landi
konungur,nkee,kveðst og ekki muna að hann hefði því heitið en kvað sér hitt þykja þó meira vert er hann tók Dyflinnarferð,konungs,sig svo að hann hafði ekki konungs leyfi til og gerir nú Magnús konungur Þorstein fyrir þetta útlagan og lést svo skulu leiða öðrum lagabrotið þó að mikils séu verðir
konungur,nkee,síðan gangi Ásbjörn til,konungs,vald
konungur,nkee,En með því að hann var sjálfur liðfár þá réðu þeir það að stefna inn í Þrándheim því að hann hafði áður gert orð fyrir sér inn þannug til,konungs,Magnúss konungs er blindaður hafði verið
konungur,nkeeg,Síðan tóku þeir lík,konungsins,og bjuggu um
konungur,nkee,Á ofanverðum dögum,konungs,hófst ríki Haralds konungs hins hárfagra svo að engi fylkiskonungur þreifst í landinu né annað stórmenni nema hann réði einn nafnbótum þeirra
konungur,nkee,Síðan lögðu hvorir í mót öðrum og laust saman með þeim snarpri sókn og var þar hinn harðasti bardagi og réðst brátt mikið mannfall í,konungs,liði en þó hafði eigi lengi staðið bardaginn áður en mannfallið hneig í lið konungs og hruðust hans skip mjög
konungur,nkee,Ekki kom Þórður til Noregs síðan hann fór þaðan því að hann var útlægur ger og bræður,konungs,fyrir aftöku Sigurðar konungs slefu Eiríkssonar
konungur,nkee,Arinbjörn hersir var fóstbróðir Eiríks konungs og barnfóstri hans,konungs,
konungur,nkee,mikil hirðstofa og dyr,konungs,báðum endum
konungur,nkee,Þykist eg hafa til þess burði og frændastyrk hér í,konungs,að hafa við Atla hinn skamma
konungur,nkee,að koma til fundar við Ólaf,konungs,
konungur,nkee,En mér mundi þykja óvíst hvað fyrir lægi ef eigi er,konungs,vilji ger og mun það skilja með okkur
konungur,nkee,Það var,konungs,nóttum eftir fall Haralds konungs Sigurðarsonar
konungur,nkee,draga þig blindan eftir sér og vinna það til,konungs,þér
konungur,nkee,Og eitt kveld er þeir drukku slógu þeir í deilu mikla og var,konungs,hjá og bar konungur viðtal þeirra í hag Óttari því að hann sá að honum entist eigi þrætan við Hallfreð og gekk brott síðan
konungur,nkee,» Sendimenn sneru aftur leið sína þegar um kveldið og komu til Ólafs konungs nær miðri,konungs,
konungur,nkee,Litlu síðar en Björn var,konungs,brottu genginn kemur maður í skemmuna
konungur,nkee,En hinar stærstu jartegnir Ólafs konungs,konungs,
konungur,nkee,Ólafur konungur sat á veislu,konungs,Hörðalandi
konungur,nkee,með,konungs,konungs hins hárfagra og vildi drepa Hallstein
konungur,nkee,Hann kvað,konungs,
konungur,nkee,Og var svo gert að Þrændir tóku Hákon til konungs um allt land,konungs,
konungur,nkee,Hann hafði þá aðsetu,konungs,Heiðmörk og hafði áður lagið undir sig Raumaríki
konungur,nkee,En konungur lét upp taka akkerin og draga segl og,konungs,um nóttina fyrir landið
konungur,nkee,» Nú fer Hreiðar í brott uns hann kemur,konungs,Upplönd og tekur Eyvindur við honum eftir orðsending konungs
konungur,nkee,og spurðu hvort hann vildi ekki leita aftur til ríkis þess er hann átti á Hörðalandi og buðu honum fylgd,konungs,
konungur,nkee,Fær Ólafur sér hesta og sækir nú á fund Haralds konungs með,konungs,föruneyti
konungur,nkee,þótti Kjartan mjög hafa gengið á,konungs,vald
konungur,nkee,Ásmundur hafði skútu og á nær þremur tigum,konungs,og vopnaða vel
konungur,nkee,» Nú réð hann og fóru þeir út til bæjarins og tóku þeir herbergi í,konungs,
konungur,nkee,að þeim sýndist að mál,konungs,öll færu undir konungs dóm og færu utan að sumri annarhvor eða báðir Eyjólfur og Hrafn
konungur,nkee,Allir vinir konungs löttu ákaflega fararinnar og þótti konungur út seldur ef hann færi við annan mann,konungs,
konungur,nkee,Ásmundur og þeir félagar fóru leið sína til þess er þeir komu suður til,konungs,og á fund Ólafs konungs
konungur,nkee,Brátt höfðu menn ámæli mikið til Sveins konungs og kenndu menn mest þó Alfífu allt það er í móti skapi þótti,konungs,
konungur,nkee,Hún var gift,konungs,
konungur,nkee,Svo segir Glúmur Geirason í Gráfeldardrápu,konungs,
konungur,nkee,En bóndi sá bjó,konungs,Mærini er Brúsi hét og var hann höfðingi yfir dalnum
konungur,nkee,Þormóður gengur þá heim til,konungs,og að einni bygghlöðu er menn Ólafs konungs höfðu inn verið færðir þeir er sárir voru
konungur,nkee,» Þá bjóst Þorkell og fór um haustið til,konungs,og síðan á fund Ólafs konungs og var þar um veturinn með konungi í kærleikum miklum
konungur,nkee,og var hið mesta harmaður,konungs,
konungur,nkee,Þá stóð Sigurður upp og talaði við þá er stóðu,konungs,konungsbryggju og lýsti vígi Haralds konungs sér á hendur og beiddist af þeim viðurtöku og þess að þeir tækju hann til konungs svo sem burðir hans voru til
konungur,nkee,Lafransvökudag þá er talað var fyrir hámessu kom Réttibur Vindakonungur til Konungahellu og hafði hálft sétta hundrað Vindasnekkjur en á hverri snekkju voru,konungs,fjórir tigir og fjórir og tveir hestar
konungur,nkee,því að eg hygg hann vera engan vin þinn,konungs,þykja honum þó sakir til vera
konungur,nkee,En eftir lát Skeggja varð engi forgangsmaður að í bónda liði að reisa merki í móti Ólafi,konungs,
konungur,nkee,» Síðan fóru þeir og komu til,konungs,og tók hann við þeim vel þegar hann vissi að þeir voru sendimenn konungs
konungur,nkee,Hildiríðarsynir tóku við sýslu,konungs,Hálogalandi
konungur,nkee,þeir er í Björgyn voru,konungs,
konungur,nkee,Álfur sonur,konungs,og Ingjaldur sonur Önundar konungs
konungur,nkee,lík,konungs,og voru um það mjög hugsjúkir hvernug þeir fengju til gætt að eigi næðu óvinir konungs að misfara með líkinu því að þeir heyrðu þær ræður bónda að það ráð mundi til liggja ef lík konungs fyndist að brenna það eða flytja út á sæ og sökkva niður
konungur,nkee,En þegar er hann kom til,konungs,þá átti hann þing við landsmenn og lét taka sig til konungs um allt land
konungur,nkee,fór skyndilega á Ögðum,konungs,
konungur,nkee,Gellir,konungs,hans var þá tólf vetra gamall
konungur,nkee,« Þú skalt nú fara á fund konungs þess er þér gaf grið og tólf,konungs,með þér
konungur,nkee,En þótt þú segir til,konungs,og öx konungs sé langskeft þá mun hún þó eigi taka í skóginn til mín
konungur,nkee,Þá var liðið,konungs,falli hins heilaga Ólafs konungs sex vetur hins tíunda tigar og hundrað tólfrætt en frá brennunni í Hítardal er mest tíðindi höfðu þá önnur orðið hér á landi
konungur,nkee,En ef hann vill nú fyrirmuna hverjum vorum þess hins litla ríkis er vér höfum áður haft og veita oss pyndingar og kúgan þá kann eg það,konungs,mér að segja að eg vil færast undan þrælkan konungs og kalla eg þann yðarn ekki að manna vera er æðrast í því að vér tökum hann af lífdögum ef hann fer í hendur oss upp hingað á Heiðmörk
konungur,nkee,Þaðan fór hann inn í Sogn á,konungs,Þórðar á Aurlandi
konungur,nkee,Um daga þeirra Eysteins,konungs,kom utan af Íslandi sá maður er Þórður er nefndur
konungur,nkee,Hver boð viltu bjóða Ólafi konungi fyrir aftöku Karla hirðmanns hans eða fyrir rán það er þú tókst,konungs,konungs norður í Lengjuvík
konungur,nkee,Bar það og mjög til er hann fór að biskup trúði að það mundi með sannindum er sagt var,konungs,jartegnagerð og helgi Ólafs konungs
konungur,nkee,var að fóstri með Sigurði agnhött,konungs,Upplöndum
konungur,nkee,Síðan fór hann til,konungs,og á fund Ólafs konungs hins helga og gengur fyrir hann og kvaddi hann vel
konungur,nkee,Refur sótti þegar á konungs fund og sagði honum allan vöxt á þarkomu sinni og bað hann viðtöku,konungs,
konungur,nkee,Orminum langa og Orminum skamma og Trananum færðu akkeri og stafnljá í skip Sveins konungs en áttu vopnin að bera á þá niður undir,konungs,sér
konungur,nkee,En tjöldin stóðu svo hátt að ekki mátti yfir upp sjá hvort þau stóðu mörg eða fá á þykktina,konungs,
konungur,nkee,Gerðu þeir þá sendimenn upp til Hólmgarðs á fund,konungs,með þeim orðsendingum að þeir buðu Magnúsi syni Ólafs konungs hins helga að taka við honum og fylgja honum til Noregs og veita honum styrk til þess að hann næði föðurleifð sinni og halda hann til konungs yfir landi
konungur,nkee,,konungs,sigldi hraðbyrja til þess er hann kom í Naumudal
konungur,nkee,Valdimar konungur,konungs,frændi skyldur Magnúss konungs
konungur,nkee,Steinn og Björn voru með Sveini konungi lengi og virti hann þá mikils svo að hann fékk þeim göfug kvonföng í Danmörk og staðfestust þeir þar báðir og þóttu ágætir,konungs,
konungur,nkee,Hann er maður mikill og garplegur,konungs,
konungur,nkee,Nú með því að,konungs,þessu þótti mikið mein sem nú var frá sagt þá gerðust þó mörg önnur óhægindi í ríki þessa hins unga konungs
konungur,nkee,Þeir voru hirðmenn,konungs,og vasklegir menn og vel metnir af konungi
konungur,nkee,Sendi Vigfús þá,konungs,til Þorvarðs að segja honum svo búið
konungur,nkee,» Hrafn svarar,konungs,
konungur,nkee,Aðalráðs konungs,konungs,
konungur,nkee,Fóru þeir á fund Játvarðar konungs og fluttu honum bréf og,konungs,Magnúss konungs
konungur,nkfe,« Þiggja muntu höfuð þitt alls þú ert á minn,konunga,kominn
konungur,nkee,Síðan áttu menn hlut í að sætta þá og var goldið hálfu meira en húskarl átti,konungs,að því
konungur,nkee,Konungur segir svo að hann,konungs,svo að hann vill eigi spilla gersemum sínum svo að leiða fá menn
konungur,nkee,Var hann þá í förum um hríð og varð aldrei glaður,konungs,
konungur,nkee,spurðust þá fyrir um ferðir Ólafs konungs,konungs,
konungur,nkee,Eftir andlát Magnúss konungs undu margir lítt þeir sem höfðu verið,konungs,hans því að allir unnu honum
konungur,nkee,Ásbjörn af Meðalhúsum úr Gaulardal stóð upp og svaraði erindi,konungs,og mælti
konungur,nkee,,konungs,Bárðar Jökulssonar úr Vatnsdali
konungur,nkee,En,konungs,því þingi talaði Ástríður og sagði svo
konungur,nkee,lagður í steinvegginn utar,konungs,kórinum hinum syðra megin
konungur,nkee,,konungs,lagði til orustu við hann
konungur,nkee,Það er orðtak,konungs,að engar megi heilar sættir verða nema hann hafi allan Norðlendingafjórðung undir sér að forráði
konungur,nkee,Efldi Dofri hann síðan til,konungs,yfir Noregi eftir því sem segir í sögu Haralds konungs Dofrafóstra
konungur,nkee,Nú við sköll þá er Páli þótti ger að sér réð hann sig í byrðing er ætlaði norður til,konungs,á fund Inga konungs
konungur,nkee,þeirra er í jörðu hafa legið lengur en þessi,konungs,
konungur,nkee,og skildust á því þingi við svo búið og urðu engar utanferðir,konungs,því sumri
kveld,nhee,Síðan gengu þeir á fjallið upp og sátu þar,kvelds,tali allt til kvelds
land,nhee,Kjartan kvað hann vera haldinn,lands,landi þar til er hann kæmi « sættist þér svo allir í einu
land,nhee,Þar hafði Ólafur,lands,Tryggvason látið efna til kaupstaðar sem fyrr var ritið
land,nhee,Hljóp hann hið efra um fjall daga og nætur og nam eigi fyrr,lands,en hann kom á Þingvöll
land,nhfe,Fóru berserkir við það á brott og búast nú til hólmstefnunnar og ganga þeir nú á hólm og lýkur svo,landa,viðurskipti að Ari fellur en berserkurinn varð ekki sár því að hann beit ekki járn
land,nhee,Vandist hann því þegar á unga aldri að ræna og drepa menn og fór til þess víða um,lands,
land,nhee,Kross hinn helga lét hann vera í Konungahellu og hélt í því eigi eiða sína er hann sór,lands,Jórsalalandi en hann framdi tíund og flest allt annað það er hann hafði svarið
land,nhee,fór þá fyrst til Túnsbergs og dvaldist þar litla hríð og fór norður í land og um haustið allt norður í Þrándheim og lét þar búa til veturvistar og sat þar um,lands,
land,nhee,« Eigi mun Þorsteinn fara þessa,lands,því að hann er ekki þess skyldur
land,nhee,Og er Þorbjörn ætlaði að kasta steininum skruppu honum fæturnir og varð honum á hált,lands,grjótinu svo að hann féll á bak aftur en steinninn fellur ofan á bringspalir honum og verður honum ósvipt við
land,nhfe,En synir,landa,urðu allir ágætir menn og sigldu milli landa og eru margar sögur frá hverjum þeirra
land,nhee,En í annan stað er þar til að taka sögunnar að þá er Geirviður son Hróðbjarts konungs var átta,lands,gamall tók Hróðbjartur konungur sótt og verður það lítil frásaga því að sóttin leiðir svo til lands að konungurinn andast
land,nhee,einnhvern dag að hann heimti til tals við sig og á málstefnu Sigurð konung mág,lands,og Ástu móður sína og Hrana fóstra sinn
land,nhee,,lands,getur Þórður Kolbeinsson
land,nheeg,Þeirra börn voru Þórarinn og Þorvaldur krókur er bjó,landsins,Grund í Eyjafirði og Þorgrímur er bjó í Möðrufelli og Ingunn er átti Þórður Freysgoði og Vigdís er átti Sigmundur
land,nheeg,Kom svo með vinsæld,landsins,að margir létu skírast en sumir létu af blótum
land,nhee,Þar átti Þorsteinn bú á land upp og svo inn allt,lands,Raumaríki
land,nhee,En um,lands,áður þeir sigldu í boðana tekur til orða Magnús Ámundason og spyr hvort þeir vissu hvar boðar þeir væru er Þúfuboðar heita en þeir segja honum að þeir voru fyrir Ströndum
land,nheeg,Eigi var lengra,landsins,millum landsins og þess er skipið flaut en vel mátti nema tal millum manna
land,nhfe,« Þá mun flestum mönnum helst í hug koma dráp Þorgeirs ef vér leggjum í haug,landa,hans hjá Vaðilshorni
land,nhee,Engi maður mátti fara upp í dalinn með hest,lands,hund því að það var þegar drepið
land,nheeg,Einar kom á fund konungs og heimti sig fram með fégjöfum og tjáði síðan mál sitt og erindi og beiddi konung þar til,landsins,að hann næði slíku sem hann beiddi fyrir nauðsyn landsins
land,nhfeg,» Þar voru inni átta tigir,landanna,og allir vopnlausir
land,nhee,Þá er Kormákur var nær landi lögðust að honum,lands,yfir hendur honum og fætur svo að hann dregur niður
land,nhfe,lengri gerð Það er upphaf,landa,sögu þessi að Haraldur hinn hárfagri réð fyrir Noregi
land,nhee,meðan þeir Þorgestur leituðu,lands,um eyjar
land,nhee,Var þá og eigi,lands,að bíða að byr rann á af landi
land,nhee,selveiðar nógar og,lands,
land,nhee,Ljótur sér nú hvar komið var og fleygir frá sér,lands,til þeirra bræðra en ætlar að steypa sér útbyrðis og sér þá ei undanbragð annað
land,nhfe,og vildu heldur fyrirláta óðul sín og frændur og vini en liggja undir þrælkan og ánauðaroki,landa,og leituðu mjög til ýmissa landa
land,nheeg,Jón lindiás var stýrimaður,landsins,skipi því
land,nhee,Hann spurði hvert nafn,lands,var
land,nhee,Eigi em eg nú minni valdsmaður í Noregi en þeir voru þá og gaf konungur þeim yfirsókn,lands,Hallandi
land,nhee,Er það að segja skjótast af,lands,Rauðs að hann sigldi heim í Goðey
land,nhee,» Síðan var þeim skotið út um laundyr einar og komust þeir með reyk í brott og hlaupa út á eyna en fyrir gný og eldsgangi og það er þeir voru eigi feigir þá komast þeir undan og til,lands,er þar bjó í eynni
land,nhee,kvað hann gegnan mann « og,lands,komið hingað til lands fyrri göfgari maður né fremri » og lét vel yfir honum
land,nheeg,Tók Eiríkur jarl þá það ráð að hann réð sér til,landsins,og lá þar við lengi um sumarið og sætti kaupskipum er sigldu til landsins eða víkingum
